,Date,Ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits
971846,1984-04-26,AAPL,0.0972599127567698,0.1047080446291831,0.0972599127567698,0.1042699739336967,318505600.0,0.0,0.0
972312,1984-04-27,AAPL,0.1042699614201502,0.1077745967558344,0.1025168482386693,0.1055841967463493,371996800.0,0.0,0.0
972722,1984-04-30,AAPL,0.1055841577211953,0.109964944422245,0.1047079933617499,0.109964944422245,293148800.0,0.0,0.0
973160,1984-05-01,AAPL,0.1112792332336295,0.1165369823575019,0.1112792332336295,0.1165369823575019,406515200.0,0.0,0.0
973848,1984-05-02,AAPL,0.1165369226656413,0.1174130753025215,0.1134695753751496,0.115659974515438,317318400.0,0.0,0.0
974848,1984-05-03,AAPL,0.1156600259445887,0.1156600259445887,0.1086507549379177,0.110841155052185,327420800.0,0.0,0.0
975138,1984-05-04,AAPL,0.1108411497498756,0.1108411497498756,0.1051461144047063,0.1055841967463493,260444800.0,0.0,0.0
975621,1984-05-07,AAPL,0.1055841737265193,0.1099649610916451,0.1047080092342577,0.1090888082981109,160070400.0,0.0,0.0
976606,1984-05-08,AAPL,0.1095269091577726,0.1160980971715644,0.1095269091577726,0.1152219325304031,255001600.0,0.0,0.0
976859,1984-05-09,AAPL,0.1152219485947042,0.1204796858933909,0.1139077131484603,0.1160981133580207,405014400.0,0.0,0.0
977797,1984-05-10,AAPL,0.1160981133580207,0.1178512150009032,0.1130315483851438,0.1160981133580207,238627200.0,0.0,0.0
978158,1984-05-11,AAPL,0.116098100986823,0.1165369671366969,0.1086507480871324,0.1130315363407135,197724800.0,0.0,0.0
978712,1984-05-14,AAPL,0.1125934728038528,0.1125934728038528,0.1095269196631168,0.110841155052185,89286400.0,0.0,0.0
979470,1984-05-15,AAPL,0.1108411308902598,0.1125934482599452,0.1104030486231565,0.1117172837257385,102704000.0,0.0,0.0
980191,1984-05-16,AAPL,0.1117172896567875,0.1125934542375096,0.1064603372686408,0.1068984195590019,219721600.0,0.0,0.0
980814,1984-05-17,AAPL,0.1068983805307838,0.1068983805307838,0.1007644819865626,0.102078728377819,281948800.0,0.0,0.0
981045,1984-05-18,AAPL,0.1020787898463365,0.1047080446291831,0.1007645426636833,0.1042699739336967,193468800.0,0.0,0.0
981730,1984-05-21,AAPL,0.1042699436786217,0.1130315188283205,0.1038310775967429,0.1117172837257385,435052800.0,0.0,0.0
982348,1984-05-22,AAPL,0.1117172768967974,0.1117172768967974,0.1051460900868362,0.1082126423716545,301257600.0,0.0,0.0
983305,1984-05-23,AAPL,0.1082126414173987,0.1090888058903218,0.1060222536325454,0.1060222536325454,168963200.0,0.0,0.0
983755,1984-05-24,AAPL,0.1060222800939623,0.1060222800939623,0.1012026138727098,0.1029549315571785,193312000.0,0.0,0.0
984550,1984-05-25,AAPL,0.1029549210434729,0.1047080223638319,0.1020787681400759,0.1033930033445358,120108800.0,0.0,0.0
984679,1984-05-29,AAPL,0.1033930139029781,0.1042699624094937,0.1012026138727098,0.1029549315571785,156262400.0,0.0,0.0
985688,1984-05-30,AAPL,0.1029549140574862,0.1033929963288231,0.0981360441689642,0.1016406789422035,318438400.0,0.0,0.0
986318,1984-05-31,AAPL,0.1016406962185095,0.1042699624094937,0.1007645315269102,0.1029549315571785,167014400.0,0.0,0.0
986476,1984-06-01,AAPL,0.1029549791223518,0.1064603999257087,0.1025168965741581,0.1064603999257087,242300800.0,0.0,0.0
987152,1984-06-04,AAPL,0.1064603290894166,0.1077745758595277,0.1029549106184857,0.1038310751318931,148288000.0,0.0,0.0
987930,1984-06-05,AAPL,0.1020787669647079,0.1020787669647079,0.097259890955324,0.0976979732513427,328428800.0,0.0,0.0
988610,1984-06-06,AAPL,0.0976979677469913,0.1020787612135404,0.0972598854756544,0.1016406789422035,161459200.0,0.0,0.0
989348,1984-06-07,AAPL,0.1016406625156594,0.1020787447161961,0.0985741105093544,0.1007644981145858,102547200.0,0.0,0.0
989573,1984-06-08,AAPL,0.1007645342389918,0.1012026165965824,0.0981360634909085,0.1003264635801315,108976000.0,0.0,0.0
990633,1984-06-11,AAPL,0.1003264635801315,0.1012026165965824,0.0990122165073594,0.1003264635801315,84246400.0,0.0,0.0
990929,1984-06-12,AAPL,0.1003264115548681,0.1033929630703511,0.0998883294244493,0.102078728377819,117129600.0,0.0,0.0
991901,1984-06-13,AAPL,0.1025168605418229,0.1047080446291831,0.1025168605418229,0.1042699739336967,115718400.0,0.0,0.0
992508,1984-06-14,AAPL,0.1042699631644185,0.1042699631644185,0.1007645322564553,0.1012026146054267,100956800.0,0.0,0.0
992700,1984-06-15,AAPL,0.1012025966708665,0.1029549140574862,0.1012025966708665,0.1016406789422035,89779200.0,0.0,0.0
993594,1984-06-18,AAPL,0.1016406755471024,0.1042699412033536,0.0994502759623117,0.1038310751318931,114598400.0,0.0,0.0
994283,1984-06-19,AAPL,0.1038310962487778,0.1064603507410319,0.1029549315571785,0.1029549315571785,160944000.0,0.0,0.0
994429,1984-06-20,AAPL,0.1029549058613213,0.1060222536325454,0.1007645063777408,0.1060222536325454,119526400.0,0.0,0.0
995551,1984-06-21,AAPL,0.1060222620728997,0.1073364971881824,0.1016406789422035,0.1016406789422035,141904000.0,0.0,0.0
995787,1984-06-22,AAPL,0.1016406989541731,0.1033930166858054,0.1003264635801315,0.1003264635801315,84604800.0,0.0,0.0
996517,1984-06-25,AAPL,0.1003264375992507,0.1012025903888102,0.0946314035215688,0.0955075621604919,167484800.0,0.0,0.0
997077,1984-06-26,AAPL,0.0955075723998279,0.0959456546909379,0.0911259949207305,0.0911259949207305,148646400.0,0.0,0.0
997796,1984-06-27,AAPL,0.0911260033864394,0.0920029460155825,0.0849928916866759,0.0884975269436836,377283200.0,0.0,0.0
998148,1984-06-28,AAPL,0.0884975212462607,0.0937552576081733,0.0884975212462607,0.0924410223960876,118316800.0,0.0,0.0
998846,1984-06-29,AAPL,0.0924410251666554,0.0972598955545497,0.0924410251666554,0.0928791016340255,141993600.0,0.0,0.0
999381,1984-07-02,AAPL,0.092879115034545,0.0933171974144859,0.0880594542870454,0.089811772108078,159667200.0,0.0,0.0
1000385,1984-07-03,AAPL,0.0898117622403791,0.0902498445721874,0.0871832857976233,0.0884975269436836,179065600.0,0.0,0.0
1000706,1984-07-05,AAPL,0.0884975276341066,0.089373686455194,0.0854309746849833,0.0867452099919319,93184000.0,0.0,0.0
1001355,1984-07-06,AAPL,0.0867451903447208,0.0893736662126505,0.0849928730994343,0.0880594253540039,95648000.0,0.0,0.0
1002197,1984-07-09,AAPL,0.0880594133520076,0.0924409955321226,0.0867451785218473,0.0920029133558273,190668800.0,0.0,0.0
1002534,1984-07-10,AAPL,0.092002954096303,0.0950695131402064,0.0915640879110573,0.0941933542490005,172300800.0,0.0,0.0
1003004,1984-07-11,AAPL,0.0941933427348651,0.09550757798634,0.0915640767183217,0.0928791016340255,121094400.0,0.0,0.0
1003861,1984-07-12,AAPL,0.0928791282320961,0.095069528744312,0.0924410516392728,0.0933172106742858,168694400.0,0.0,0.0
1004486,1984-07-13,AAPL,0.0933171811539329,0.0950694986696235,0.0911259975197966,0.0924410223960876,135945600.0,0.0,0.0
1005076,1984-07-16,AAPL,0.0924410123912601,0.0924410123912601,0.0876213530052164,0.0902498289942741,202988800.0,0.0,0.0
1005909,1984-07-17,AAPL,0.0902498289942741,0.0911259876572933,0.0889355880750633,0.0902498289942741,84851200.0,0.0,0.0
1006069,1984-07-18,AAPL,0.090249847368401,0.0906879238644175,0.088497529685605,0.0889356061816215,104025600.0,0.0,0.0
1007193,1984-07-19,AAPL,0.0889356061816215,0.090249847368401,0.0880594473402235,0.0889356061816215,77907200.0,0.0,0.0
1007643,1984-07-20,AAPL,0.0889356061816215,0.090249847368401,0.088497529685605,0.0889356061816215,33174400.0,0.0,0.0
1008041,1984-07-23,AAPL,0.0889355839766471,0.0889355839766471,0.0858690317220775,0.0880594253540039,94035200.0,0.0,0.0
1008775,1984-07-24,AAPL,0.0880594667997523,0.0946314463021223,0.087621390206929,0.0933172106742858,179244800.0,0.0,0.0
1009537,1984-07-25,AAPL,0.0937552452087402,0.0959456447383483,0.0937552452087402,0.0937552452087402,200457600.0,0.0,0.0
1009841,1984-07-26,AAPL,0.0937552448826457,0.0968218030435584,0.0928790862437226,0.0955075621604919,143337600.0,0.0,0.0
1010767,1984-07-27,AAPL,0.0955075817589702,0.0963837405776841,0.0946314229402564,0.0950695052742958,73942400.0,0.0,0.0
1011418,1984-07-30,AAPL,0.0950694965047969,0.0955075729490618,0.0884975192310845,0.0893736779689788,125036800.0,0.0,0.0
1012153,1984-07-31,AAPL,0.0893736779689788,0.0906879131511381,0.0871832781995609,0.0893736779689788,199628800.0,0.0,0.0
1012535,1984-08-01,AAPL,0.0893736557047472,0.0902498142243781,0.0849928631065926,0.0876213386654853,285734400.0,0.0,0.0
1013134,1984-08-02,AAPL,0.0876213743973867,0.0889356097880953,0.0845548212528228,0.0845548212528228,303676800.0,0.0,0.0
1013935,1984-08-03,AAPL,0.0845548218987326,0.0963837477178798,0.0841167395322397,0.0959456712007522,618060800.0,0.0,0.0
1014267,1984-08-06,AAPL,0.0959456835233395,0.1068984518655626,0.0955076011005824,0.1025168672204017,626796800.0,0.0,0.0
1015053,1984-08-07,AAPL,0.1025168283617821,0.1051460940180333,0.0976979644835885,0.1038310751318931,332483200.0,0.0,0.0
1015525,1984-08-08,AAPL,0.103831086796857,0.1060222704425743,0.0990122048291918,0.0998883694410324,294403200.0,0.0,0.0
1016354,1984-08-09,AAPL,0.0998883895739792,0.1051461270234008,0.0976979951509876,0.1042699739336967,257622400.0,0.0,0.0
1016892,1984-08-10,AAPL,0.1042699529176222,0.1082126585747178,0.0994502871351121,0.0998883694410324,397376000.0,0.0,0.0
1017234,1984-08-13,AAPL,0.0998883805347782,0.1060222822175601,0.0985741451697855,0.1051461175084114,241449600.0,0.0,0.0
1017982,1984-08-14,AAPL,0.1051461161636312,0.1060222808615741,0.0998883792572426,0.1012026146054267,174070400.0,0.0,0.0
1018840,1984-08-15,AAPL,0.1007645200766518,0.1007645200766518,0.0968218145086697,0.0976979732513427,178886400.0,0.0,0.0
1019046,1984-08-16,AAPL,0.0976979951399892,0.0994503071685658,0.0963837538068496,0.0985741540789604,144816000.0,0.0,0.0
1019874,1984-08-17,AAPL,0.0985741125347508,0.0990121830455623,0.0950694782558996,0.0963837131857872,153932800.0,0.0,0.0
1020693,1984-08-20,AAPL,0.0963837477178798,0.0968218300843727,0.0933171945498907,0.0959456712007522,138454400.0,0.0,0.0
1021086,1984-08-21,AAPL,0.0959456579345723,0.1007645223541439,0.0959456579345723,0.0998883694410324,179536000.0,0.0,0.0
1021855,1984-08-22,AAPL,0.0998883472736134,0.1025168171283619,0.0972598715695016,0.0981360301375389,220416000.0,0.0,0.0
1022585,1984-08-23,AAPL,0.0981360716847919,0.1003264719569027,0.0981360716847919,0.0985741540789604,83417600.0,0.0,0.0
1022750,1984-08-24,AAPL,0.0985741540789604,0.0998883895627343,0.0976979951399892,0.0985741540789604,70896000.0,0.0,0.0
1023410,1984-08-27,AAPL,0.0985741319940158,0.0985741319940158,0.0959456557659967,0.0976979732513427,87673600.0,0.0,0.0
1024186,1984-08-28,AAPL,0.097697981514044,0.0990122109651565,0.0968218226972708,0.0990122109651565,59158400.0,0.0,0.0
1025035,1984-08-29,AAPL,0.0990121830455623,0.0994502652551003,0.0955075546160744,0.0963837131857872,74121600.0,0.0,0.0
1025227,1984-08-30,AAPL,0.0963837285540266,0.0976979695428311,0.0946314111351966,0.0946314111351966,50960000.0,0.0,0.0
1026216,1984-08-31,AAPL,0.0946314192022352,0.0950695015189699,0.0915640767183217,0.0928791016340255,137849600.0,0.0,0.0
1026536,1984-09-04,AAPL,0.0928790718590551,0.093755230362283,0.0911259710379865,0.0920029133558273,119840000.0,0.0,0.0
1027309,1984-09-05,AAPL,0.0920029133558273,0.0933171540353504,0.0911259710379865,0.0920029133558273,103756800.0,0.0,0.0
1027829,1984-09-06,AAPL,0.0920029428499207,0.0941933427348651,0.0920029428499207,0.0928791016340255,130972800.0,0.0,0.0
1028599,1984-09-07,AAPL,0.0928791016340255,0.0941933427348651,0.0920029428499207,0.0928791016340255,83260800.0,0.0,0.0
1029214,1984-09-10,AAPL,0.092879098850328,0.0933171811539329,0.0906879152161918,0.0924410223960876,64624000.0,0.0,0.0
1030103,1984-09-11,AAPL,0.0933171953577946,0.0959456720314124,0.0933171953577946,0.0941933542490005,152387200.0,0.0,0.0
1030134,1984-09-12,AAPL,0.0941933247726627,0.0946314011564938,0.0915640592575073,0.0915640592575073,133123200.0,0.0,0.0
1031080,1984-09-13,AAPL,0.0963837131857872,0.0968217953953252,0.0963837131857872,0.0963837131857872,207334400.0,0.0,0.0
1031835,1984-09-14,AAPL,0.0968218145086697,0.0998883671833431,0.0968218145086697,0.0976979732513427,246870400.0,0.0,0.0
1032175,1984-09-17,AAPL,0.1003264635801315,0.1016406989541731,0.1003264635801315,0.1003264635801315,192752000.0,0.0,0.0
1033154,1984-09-18,AAPL,0.1003264497558162,0.1012026026515391,0.0968218147754669,0.0968218147754669,97305600.0,0.0,0.0
1033832,1984-09-19,AAPL,0.0968218108334162,0.0976979695428311,0.0946314111351966,0.0946314111351966,106288000.0,0.0,0.0
1034208,1984-09-20,AAPL,0.0950695052742958,0.0959456640930096,0.0950695052742958,0.0950695052742958,66169600.0,0.0,0.0
1035023,1984-09-21,AAPL,0.0950695131402064,0.0976979898138242,0.0928791129875089,0.0941933542490005,99836800.0,0.0,0.0
1035443,1984-09-24,AAPL,0.0941933697092989,0.0946314463021223,0.0933172106742858,0.0933172106742858,79004800.0,0.0,0.0
1036007,1984-09-25,AAPL,0.0928790839224424,0.0928790839224424,0.0915640592575073,0.0915640592575073,166790400.0,0.0,0.0
1036606,1984-09-26,AAPL,0.091564064064121,0.0955075647871455,0.0902498289942741,0.0902498289942741,110969600.0,0.0,0.0
1037290,1984-09-27,AAPL,0.0902498289942741,0.0906879054011018,0.0902498289942741,0.0902498289942741,105929600.0,0.0,0.0
1037777,1984-09-28,AAPL,0.0902498248352938,0.0902498248352938,0.0863071081087173,0.0880594253540039,233408000.0,0.0,0.0
1038508,1984-10-01,AAPL,0.0876213539600284,0.0876213539600284,0.0858690366148948,0.0858690366148948,97776000.0,0.0,0.0
1039044,1984-10-02,AAPL,0.0867452099919319,0.0898117629410552,0.0867452099919319,0.0867452099919319,118249600.0,0.0,0.0
1040037,1984-10-03,AAPL,0.0880594253540039,0.0893736662126505,0.0880594253540039,0.0880594253540039,120422400.0,0.0,0.0
1040066,1984-10-04,AAPL,0.0889356061816215,0.0898117650230195,0.0889356061816215,0.0889356061816215,125484800.0,0.0,0.0
1040932,1984-10-05,AAPL,0.0889356069273592,0.0889356069273592,0.08674521273018,0.0871832892298698,97574400.0,0.0,0.0
1041490,1984-10-08,AAPL,0.0871832892298698,0.0876213715789247,0.0871832892298698,0.0871832892298698,46972800.0,0.0,0.0
1042342,1984-10-09,AAPL,0.0871832820803077,0.0876213643934371,0.0863071233034133,0.0863071233034133,125260800.0,0.0,0.0
1043007,1984-10-10,AAPL,0.0863071258863476,0.0863071258863476,0.0836786553263664,0.0836786553263664,364851200.0,0.0,0.0
1043770,1984-10-11,AAPL,0.0836786659207136,0.08586906028114,0.0832405835390091,0.0832405835390091,182761600.0,0.0,0.0
1043892,1984-10-12,AAPL,0.0832405853687154,0.0836786677600494,0.0788590068872055,0.0797359496355056,265798400.0,0.0,0.0
1045032,1984-10-15,AAPL,0.0841167122125625,0.0849928708116216,0.0841167122125625,0.0841167122125625,243264000.0,0.0,0.0
1045561,1984-10-16,AAPL,0.0841167318032417,0.0845548141294817,0.0836786553263664,0.0836786553263664,118025600.0,0.0,0.0
1045907,1984-10-17,AAPL,0.0871832892298698,0.0876213715789247,0.0871832892298698,0.0871832892298698,156643200.0,0.0,0.0
1046348,1984-10-18,AAPL,0.089811772108078,0.0902498544880189,0.089811772108078,0.089811772108078,247161600.0,0.0,0.0
1047089,1984-10-19,AAPL,0.089811772108078,0.0959456741460348,0.0893736955775026,0.089811772108078,326121600.0,0.0,0.0
1047889,1984-10-22,AAPL,0.0898117650230195,0.091126006209799,0.0889356061816215,0.0889356061816215,114755200.0,0.0,0.0
1048729,1984-10-23,AAPL,0.0911259949207305,0.0920029374684047,0.0911259949207305,0.0911259949207305,186435200.0,0.0,0.0
1049416,1984-10-24,AAPL,0.0920029133558273,0.0928790718590551,0.0920029133558273,0.0920029133558273,167014400.0,0.0,0.0
1049655,1984-10-25,AAPL,0.0920029460155825,0.0920029460155825,0.0884975269436836,0.0884975269436836,158166400.0,0.0,0.0
1050275,1984-10-26,AAPL,0.0884975231703315,0.0884975231703315,0.0858690468396485,0.0863071233034133,114844800.0,0.0,0.0
1051176,1984-10-29,AAPL,0.0867452099919319,0.0871832864777931,0.0867452099919319,0.0867452099919319,50646400.0,0.0,0.0
1051317,1984-10-30,AAPL,0.0876213386654853,0.0884974971851163,0.0876213386654853,0.0876213386654853,74592000.0,0.0,0.0
1052524,1984-10-31,AAPL,0.0876213715789247,0.0884975304276694,0.0871832892298698,0.0871832892298698,60233600.0,0.0,0.0
1052581,1984-11-01,AAPL,0.0876213386654853,0.0884974971851163,0.0876213386654853,0.0876213386654853,47040000.0,0.0,0.0
1053669,1984-11-02,AAPL,0.0876213715789247,0.0880594480786145,0.08674521273018,0.0871832892298698,27686400.0,0.0,0.0
1054348,1984-11-05,AAPL,0.0871832864777931,0.0889356041199679,0.0867452099919319,0.0867452099919319,105369600.0,0.0,0.0
1054673,1984-11-06,AAPL,0.0920029133558273,0.0924409955321226,0.0920029133558273,0.0920029133558273,225321600.0,0.0,0.0
1055200,1984-11-07,AAPL,0.0920029301350685,0.0924410123912601,0.0902498289942741,0.0902498289942741,231548800.0,0.0,0.0
1056262,1984-11-08,AAPL,0.0902498452762814,0.0902498452762814,0.0867452099919319,0.0867452099919319,88121600.0,0.0,0.0
1056738,1984-11-09,AAPL,0.0867451646094372,0.0871832408661099,0.0806120560704858,0.0814882144331932,294134400.0,0.0,0.0
1057178,1984-11-12,AAPL,0.0845548212528228,0.084992897766604,0.0845548212528228,0.0845548212528228,113254400.0,0.0,0.0
1057620,1984-11-13,AAPL,0.0845547946896921,0.0863071060436883,0.0823643952608108,0.0823643952608108,126672000.0,0.0,0.0
1058736,1984-11-14,AAPL,0.0832405835390091,0.0841167424530527,0.0832405835390091,0.0832405835390091,104339200.0,0.0,0.0
1058910,1984-11-15,AAPL,0.0832405835390091,0.0841167424530527,0.0832405835390091,0.0832405835390091,106601600.0,0.0,0.0
1059964,1984-11-16,AAPL,0.0832405311586078,0.0845547716273498,0.0810501381765204,0.0814882144331932,165760000.0,0.0,0.0
1060256,1984-11-19,AAPL,0.0814882501540188,0.0819263324520892,0.0766685903072357,0.0766685903072357,232982400.0,0.0,0.0
1060942,1984-11-20,AAPL,0.0792970284819603,0.0797358943841891,0.0792970284819603,0.0792970284819603,263244800.0,0.0,0.0
1061568,1984-11-21,AAPL,0.0810501649975776,0.0814882413992183,0.0810501649975776,0.0810501649975776,178729600.0,0.0,0.0
1062403,1984-11-23,AAPL,0.0819263480926263,0.0845548248347573,0.0819263480926263,0.0832405835390091,137088000.0,0.0,0.0
1062925,1984-11-26,AAPL,0.0841167122125625,0.0841167122125625,0.0841167122125625,0.0841167122125625,100643200.0,0.0,0.0
1063211,1984-11-27,AAPL,0.0863071233034133,0.0871832820803077,0.0863071233034133,0.0863071233034133,127411200.0,0.0,0.0
1064086,1984-11-28,AAPL,0.0906879678368568,0.0928791527424032,0.0906879678368568,0.0906879678368568,410524800.0,0.0,0.0
1064998,1984-11-29,AAPL,0.0906879238644175,0.0906879238644175,0.0889356061816215,0.0889356061816215,174876800.0,0.0,0.0
1065689,1984-11-30,AAPL,0.0889356041199679,0.0898117629410552,0.0863071276567057,0.0867452099919319,108707200.0,0.0,0.0
1065717,1984-12-03,AAPL,0.0867452151132378,0.0871832916249624,0.0854309797286987,0.0854309797286987,98000000.0,0.0,0.0
1066378,1984-12-04,AAPL,0.0871832892298698,0.0889356069273592,0.0871832892298698,0.0871832892298698,120377600.0,0.0,0.0
1067412,1984-12-05,AAPL,0.0915640592575073,0.0915640592575073,0.0915640592575073,0.0915640592575073,262908800.0,0.0,0.0
1068040,1984-12-06,AAPL,0.0959456712007522,0.0963837477178798,0.0959456712007522,0.0959456712007522,317273600.0,0.0,0.0
1068517,1984-12-07,AAPL,0.0959456444046353,0.099450273110964,0.0950694857657122,0.0955075621604919,494524800.0,0.0,0.0
1069177,1984-12-10,AAPL,0.0955075624926812,0.0955075624926812,0.0937552452087402,0.0937552452087402,111484800.0,0.0,0.0
1069897,1984-12-11,AAPL,0.0937552576081733,0.0950694986696235,0.0924410223960876,0.0924410223960876,123782400.0,0.0,0.0
1070646,1984-12-12,AAPL,0.092441020291114,0.092441020291114,0.0893736779689788,0.0893736779689788,110073600.0,0.0,0.0
1071332,1984-12-13,AAPL,0.0902498289942741,0.0920029301350685,0.0902498289942741,0.0902498289942741,66841600.0,0.0,0.0
1071493,1984-12-14,AAPL,0.0902498387619513,0.0933171811539329,0.0902498387619513,0.0924410223960876,96140800.0,0.0,0.0
1072521,1984-12-17,AAPL,0.0946314111351966,0.0955075698446116,0.0946314111351966,0.0946314111351966,125238400.0,0.0,0.0
1072744,1984-12-18,AAPL,0.1003264635801315,0.1007645342389918,0.1003264635801315,0.1003264635801315,340569600.0,0.0,0.0
1073286,1984-12-19,AAPL,0.1003264296741764,0.1007645001849879,0.0963837131857872,0.0963837131857872,317497600.0,0.0,0.0
1074164,1984-12-20,AAPL,0.0963837477178798,0.0981360654851208,0.0959456712007522,0.0959456712007522,139843200.0,0.0,0.0
1074889,1984-12-21,AAPL,0.0959456521240012,0.0963837285540266,0.0937552524257817,0.0946314111351966,123894400.0,0.0,0.0
1075579,1984-12-24,AAPL,0.0963837131857872,0.0968217953953252,0.0963837131857872,0.0963837131857872,67536000.0,0.0,0.0
1075834,1984-12-26,AAPL,0.0968218147754669,0.0976979735205542,0.0968218147754669,0.0968218147754669,67177600.0,0.0,0.0
1076559,1984-12-27,AAPL,0.0972598865628242,0.097697968839058,0.0972598865628242,0.0972598865628242,98761600.0,0.0,0.0
1077311,1984-12-28,AAPL,0.0972598697571073,0.1012025803151226,0.0968217934059336,0.1007644981145858,165334400.0,0.0,0.0
1077789,1984-12-31,AAPL,0.102078728377819,0.1025167988095135,0.102078728377819,0.102078728377819,207760000.0,0.0,0.0
1078879,1985-01-02,AAPL,0.1020787669647079,0.1020787669647079,0.0976979732513427,0.0976979732513427,175302400.0,0.0,0.0
1079187,1985-01-03,AAPL,0.0994503274559974,0.1020788106584757,0.0994503274559974,0.0994503274559974,166611200.0,0.0,0.0
1079837,1985-01-04,AAPL,0.0994503274559974,0.0998884099395328,0.0981360917041252,0.0994503274559974,137267200.0,0.0,0.0
1080476,1985-01-07,AAPL,0.0994502932982256,0.0998883756312946,0.0990122109651565,0.0990122109651565,170912000.0,0.0,0.0
1081072,1985-01-08,AAPL,0.0990121828562129,0.0998883472736134,0.0981360301375389,0.0981360301375389,141120000.0,0.0,0.0
1081923,1985-01-09,AAPL,0.1007644981145858,0.1020787447161961,0.1007644981145858,0.1007644981145858,166723200.0,0.0,0.0
1082464,1985-01-10,AAPL,0.1051461175084114,0.1055841998629857,0.1051461175084114,0.1051461175084114,277065600.0,0.0,0.0
1083107,1985-01-11,AAPL,0.1051461270234008,0.1060222918118363,0.1033930253302583,0.1042699739336967,205049600.0,0.0,0.0
1083832,1985-01-14,AAPL,0.1073365285992622,0.1082126816996064,0.1073365285992622,0.1073365285992622,270435200.0,0.0,0.0
1084389,1985-01-15,AAPL,0.1073365175825528,0.1090888353021198,0.1051461175084114,0.1051461175084114,264969600.0,0.0,0.0
1084756,1985-01-16,AAPL,0.1060222536325454,0.1077745708796644,0.1060222536325454,0.1060222536325454,189884800.0,0.0,0.0
1085292,1985-01-17,AAPL,0.1060222917999008,0.1077746096778432,0.0985741540789604,0.0985741540789604,547523200.0,0.0,0.0
1086245,1985-01-18,AAPL,0.0985741458484992,0.1025168519706241,0.0981360634909085,0.1003264635801315,352665600.0,0.0,0.0
1086866,1985-01-21,AAPL,0.1025168672204017,0.103393032065916,0.1025168672204017,0.1025168672204017,325427200.0,0.0,0.0
1087213,1985-01-22,AAPL,0.1055841967463493,0.1060222790879923,0.1055841967463493,0.1055841967463493,424838400.0,0.0,0.0
1087816,1985-01-23,AAPL,0.105584176274737,0.1060222585314407,0.1038310751318931,0.1038310751318931,430505600.0,0.0,0.0
1088674,1985-01-24,AAPL,0.1038310786001601,0.1038310786001601,0.1016406789422035,0.1016406789422035,397062400.0,0.0,0.0
1089086,1985-01-25,AAPL,0.1016406755471024,0.1038310751318931,0.0994502759623117,0.1038310751318931,318460800.0,0.0,0.0
1090175,1985-01-28,AAPL,0.1060222536325454,0.1073364886432029,0.1060222536325454,0.1060222536325454,412182400.0,0.0,0.0
1090856,1985-01-29,AAPL,0.1060222853733151,0.1068984384098122,0.1047080382704735,0.1047080382704734,223731200.0,0.0,0.0
1091291,1985-01-30,AAPL,0.1047080382704735,0.1068984384098122,0.1047080382704735,0.1047080382704734,492441600.0,0.0,0.0
1091892,1985-01-31,AAPL,0.1047080152588889,0.1051460975302258,0.1016406789422035,0.1016406789422035,276236800.0,0.0,0.0
1092420,1985-02-01,AAPL,0.1016406989541731,0.1020787813117638,0.0994502988649501,0.1003264635801315,137737600.0,0.0,0.0
1093023,1985-02-04,AAPL,0.1025168672204017,0.1029549496431588,0.1025168672204017,0.1025168672204017,218019200.0,0.0,0.0
1093717,1985-02-05,AAPL,0.1033930033445358,0.1051461046648948,0.1033930033445358,0.1033930033445358,190041600.0,0.0,0.0
1094374,1985-02-06,AAPL,0.1051461175084114,0.1051461175084114,0.1051461175084114,0.1051461175084114,194432000.0,0.0,0.0
1095151,1985-02-07,AAPL,0.1051461206380873,0.1064603560421983,0.1047080382704735,0.1047080382704734,245481600.0,0.0,0.0
1095725,1985-02-08,AAPL,0.1047080382704735,0.1051461206380873,0.1033930190514072,0.1047080382704734,132025600.0,0.0,0.0
1096189,1985-02-11,AAPL,0.1068984195590019,0.107774584139724,0.1068984195590019,0.1068984195590019,346953600.0,0.0,0.0
1096858,1985-02-12,AAPL,0.1068984449015404,0.1073365272957581,0.1042699739336967,0.1042699739336967,226508800.0,0.0,0.0
1097319,1985-02-13,AAPL,0.1042699951925812,0.1042699951925812,0.0994503274559974,0.0994503274559974,527027200.0,0.0,0.0
1098124,1985-02-14,AAPL,0.0994502851613645,0.1003264497558162,0.0968218147754669,0.0968218147754669,426832000.0,0.0,0.0
1098782,1985-02-15,AAPL,0.0968217952101646,0.0985741123462391,0.0959456366421274,0.0981360301375389,173622400.0,0.0,0.0
1099169,1985-02-19,AAPL,0.0976979735205542,0.0976979735205542,0.0968218147754669,0.0968218147754669,149833600.0,0.0,0.0
1099769,1985-02-20,AAPL,0.0968218161853141,0.0972598926395545,0.0924410223960876,0.0924410223960876,219968000.0,0.0,0.0
1100704,1985-02-21,AAPL,0.0941933542490005,0.0946314307699208,0.0941933542490005,0.0941933542490005,308224000.0,0.0,0.0
1101325,1985-02-22,AAPL,0.0941933385402049,0.0976979735205542,0.0941933385402049,0.0968218147754669,226531200.0,0.0,0.0
1102214,1985-02-25,AAPL,0.0968218030435584,0.0972598794383381,0.0955075621604919,0.0955075621604919,98537600.0,0.0,0.0
1102408,1985-02-26,AAPL,0.0955075624926812,0.0959456447383483,0.0937552452087402,0.0937552452087402,188966400.0,0.0,0.0
